timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,7.795334161896348e-08,10,20.0,1.511520010430846e-07
1,0.1,8.031657299308766e-08,10,20.0,6.0146913220458874e-09
2,0.2,1.1459137160392961e-07,10,20.0,2.3749739871967388e-07
3,0.30000000000000004,3.109453669955793e-07,10,20.0,1.9006246090864684e-07
4,0.4,5.634943476477813e-08,10,20.0,2.1584348108214526e-07
5,0.5,1.7970171829784184e-07,10,20.0,2.5547017470249434e-07
6,0.6000000000000001,1.1437891781871212e-08,10,20.0,8.572310465304503e-09
7,0.7000000000000001,1.2080422209390362e-07,10,20.0,2.984675001376167e-08
8,0.8,1.180629424674986e-08,10,20.0,2.4005520807999375e-08
9,0.9,4.792249491327373e-08,10,20.0,1.999848082302296e-08
10,1.0,6.244879884063507e-08,10,20.0,3.7161898660119966e-08
11,1.1,7.301844942006352e-08,10,20.0,3.442394274426913e-08
12,1.2000000000000002,3.5093935623346513e-09,10,20.0,5.454759114574798e-09
13,1.3,8.946735839898029e-08,10,20.0,6.322013017665076e-09
14,1.4000000000000001,3.7758091141029985e-08,10,20.0,1.209374267581126e-08
15,1.5,2.0333093551307268e-11,10,20.0158081055051,0.2905310142539896
16,1.6,6.9866422068655495e-09,10,20.04852294928489,0.3977293144977477
17,1.7000000000000002,3.236105777574653e-08,10,20.092407226569833,0.5128190217157091
18,1.8,3.7009017424414864e-08,10,20.145141602293883,0.5452066747861354
19,1.9000000000000001,7.051013672120811e-09,10,20.207214357548498,0.6979716138133454
20,2.0,1.8384023806617034,10,20.202697758146,0.7347566617812552
21,2.1,3.628645297403958,10,19.990112304731543,0.8749151925703775
22,2.2,4.444363179956755,10,19.666992205897632,0.9830962174799559
23,2.3000000000000003,4.682722908215304,10,19.307251055957853,1.0982197518787236
24,2.4000000000000004,4.608765711728915,10,18.95526141801774,1.2206770750705436
25,2.5,4.543634796839119,10,18.62384066811596,1.3377772316323935
26,2.6,4.655449168630215,10,18.302002479799395,1.4518518536056852
27,2.7,4.852952401240292,10,17.9717414931044,1.553177250624292
28,2.8000000000000003,4.831924295222642,10,17.643067475225696,1.6427194965879448
29,2.9000000000000004,4.676985588293679,10,17.333314389434566,1.7209536415059514
30,3.0,4.4690839348836775,10,17.049501265138932,1.7882195515898671
31,3.1,4.250090537542787,10,16.793337077045017,1.8448064296456064
32,3.2,4.118967536201915,10,16.559572796102657,1.891022670717158
33,3.3000000000000003,4.040405506978792,10,16.340395932355907,1.9271643913006475
34,3.4000000000000004,4.031242574708111,10,16.128055023496817,1.9535331917537888
35,3.5,4.055559915200066,10,15.916751739063928,1.9737412415242357
36,3.6,4.01379123395584,10,15.707035406565637,1.985427833027893
37,3.7,3.893144617995798,10,15.507267818529304,1.9855693349950057
38,3.8000000000000003,3.7490496992519855,10,15.320378647654762,1.9762374901925386
39,3.9000000000000004,3.641786512507887,10,15.145147189516853,1.961385050229556
40,4.0,3.527723607418413,10,14.977728241885215,1.9236154039886237
41,4.1000000000000005,3.416637606224523,10,14.816107641809051,1.8556357864846038
42,4.2,3.3236824409266537,10,14.656501220717551,1.760761773154477
43,4.3,3.2753085899635956,10,14.48493197225656,1.1665633195199776
44,4.4,3.270968642423753,10,14.177804068532755,0.0001840078489696072
45,4.5,3.3057120600002845,10,13.849314026520137,0.0004932054446100327
46,4.6000000000000005,3.357818603688543,10,13.515880248625116,0.0003992613332504108
47,4.7,3.3810652036178666,10,13.178540367739203,0.0002155307534823046
48,4.800000000000001,3.354488363063454,10,12.841200615141243,0.0
49,4.9,3.287403125258106,10,12.509048958333954,0.0
50,5.0,3.216384684199871,10,12.184099554501937,0.0
51,5.1000000000000005,3.1540652100720203,10,11.865681029831938,0.0
52,5.2,3.0524890407852845,10,11.555380280838909,0.0
53,5.300000000000001,2.9554769325033305,10,11.255272493853157,0.0
54,5.4,2.859139073999314,10,10.96474731532855,0.0
55,5.5,2.790097128756427,10,10.682889234129288,0.0
56,5.6000000000000005,2.7615447454831488,10,10.405425791915716,0.0
57,5.7,2.7290846694464226,10,10.130525989952002,0.0
58,5.800000000000001,2.6746454311553185,10,9.86014294215027,0.0
59,5.9,2.6017580213291764,10,9.596412850955396,0.0
60,6.0,2.5011481653866965,10,9.341410886390907,0.0
61,6.1000000000000005,2.392925342499887,10,9.096968077474846,0.0
62,6.2,2.3034108071573853,10,8.86241303718575,0.0
63,6.300000000000001,2.2381006011978264,10,8.635609550977913,0.0
64,6.4,2.1937398248892612,10,8.4140552422355,0.0
65,6.5,2.1439540555023355,10,8.197017642146855,0.0
66,6.6000000000000005,2.0503918756863837,10,7.987243340308102,0.0
67,6.7,1.9431558704708338,10,7.787784011738231,0.0
68,6.800000000000001,1.8116889519882249,10,7.600409642919207,0.0
69,6.9,1.4347218944235751,10,7.428904287758962,0.0
70,7.0,1.4069918187587918,10,7.291028775440527,0.0
71,7.1000000000000005,1.3689018282901693,10,7.155838847873566,0.0
72,7.2,1.314662863175317,10,7.025653847888527,0.0
