timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,4.5519312504591316e-08,20,100.0,8.450765986761892e-08
1,0.1,4.061929453582731e-07,20,100.0,8.683488502107786e-08
2,0.2,1.9155523852942626e-07,20,100.0,5.7829112085720605e-08
3,0.30000000000000004,1.4251297405002475e-07,20,100.0,2.1136708016921832e-07
4,0.4,2.2233770478767034e-07,20,100.0,3.262654121071128e-08
5,0.5,9.914109381358496e-08,20,100.0,1.653019442870887e-07
6,0.6000000000000001,5.220871725190641e-08,20,100.0,1.104899446587664e-07
7,0.7000000000000001,0.0,20,100.0,3.1936931811442665e-08
8,0.8,4.557341366692179e-08,20,100.0,5.6639609608768205e-08
9,0.9,7.713858812979022e-08,20,100.0,4.2193157378837636e-08
10,1.0,2.8538405064404796e-08,20,100.0,4.2704916405515135e-08
11,1.1,7.017254190678537e-08,20,100.0,3.270544974748672e-08
12,1.2000000000000002,8.136844008405899e-09,20,100.0,5.762045839921e-09
13,1.3,1.6465655825077674e-08,20,100.00619506836054,0.11790836732268635
14,1.4000000000000001,2.722074148714824e-08,20,100.0354309082433,0.34740198759725127
15,1.5,3.5886393905840067e-08,20,100.07846069359147,0.5006215494614691
16,1.6,9.673783637670202e-09,20,100.13244629004026,0.5697154023901934
17,1.7000000000000002,9.171580963619333e-09,20,100.19802856721434,0.7035077234955671
18,1.8,8.265060748389451e-09,20,100.27551269947455,0.8163219067332484
19,1.9000000000000001,9.354225469932986e-08,20,100.36383056994701,0.9372714637266285
20,2.0,5.337604843709104e-09,20,100.46377564117557,1.0137075865296232
21,2.1,1.8288739021370937,20,100.49664307352188,1.0644379362435958
22,2.2,4.078379492522009,20,100.29641723852448,1.101376264717508
23,2.3000000000000003,5.736788756455844,20,99.9067382818399,1.1120139236698001
24,2.4000000000000004,6.906655897905733,20,99.29779054526149,0.0004739379734604669
25,2.5,7.735537585047998,20,98.55960090133985,0.0002782994043648505
26,2.6,8.045043281137444,20,97.76425187935234,0.0002838143908406739
27,2.7,8.354558308854584,20,96.94287141224947,0.00016491260496692272
28,2.8000000000000003,8.792669133148546,20,96.08294730252655,0.0
29,2.9000000000000004,9.32051627739182,20,95.17395099784399,0.0
30,3.0,9.92903121681234,20,94.20825311851547,0.0
31,3.1,10.596732360566227,20,93.17749186771469,0.0
32,3.2,11.171564422588814,20,92.08545144157962,0.0
33,3.3000000000000003,11.67722150238557,20,90.94006642737396,0.0
34,3.4000000000000004,12.140283536491198,20,89.74664689889167,0.0
35,3.5,12.575839607933522,20,88.508549807919,0.0
36,3.6,12.745873746039765,20,87.23865358002496,0.0
37,3.7,12.738275876630887,20,85.96839130327844,0.0
38,3.8000000000000003,12.728319522981682,20,84.69910575784237,0.0
39,3.9000000000000004,12.718346933773528,20,83.43061384420325,0.0
40,4.0,12.708391500031011,20,82.16322074591145,0.0
41,4.1000000000000005,13.156102077321876,20,80.88209495296152,0.0
42,4.2,13.995104707856632,20,79.5180837836888,0.0
43,4.3,14.673948761871912,20,78.07997634220798,0.0
44,4.4,15.256043245878637,20,76.57991865566282,0.0
45,4.5,15.780436448094052,20,75.02773742138362,0.06775374241606723
46,4.6000000000000005,16.269502580736926,20,73.42434822460284,0.062118832616904256
47,4.7,16.735769147893425,20,71.77292495728169,0.05826771637679046
48,4.800000000000001,17.186189413396963,20,70.07548184941771,0.0558388023167632
49,4.9,17.624660105402,20,68.33342279946686,0.05516172459339722
