timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,4.5519312504591316e-08,20,100.0,8.450765986761892e-08
1,0.1,4.061929453582731e-07,20,100.0,8.683488502107786e-08
2,0.2,1.9155523852942626e-07,20,100.0,5.7829112085720605e-08
3,0.30000000000000004,1.4251297405002475e-07,20,100.0,2.1136708016921832e-07
4,0.4,2.2233770478767034e-07,20,100.0,3.262654121071128e-08
5,0.5,9.914109381358496e-08,20,100.0,1.653019442870887e-07
6,0.6000000000000001,5.220871725190641e-08,20,100.0,1.104899446587664e-07
7,0.7000000000000001,0.0,20,100.0,3.1936931811442665e-08
8,0.8,4.557341366692179e-08,20,100.0,5.6639609608768205e-08
9,0.9,7.713858812979022e-08,20,100.0,4.2193157378837636e-08
10,1.0,2.8538405064404796e-08,20,100.0,4.2704916405515135e-08
11,1.1,7.017254190678537e-08,20,100.0,3.270544974748672e-08
12,1.2000000000000002,8.136844008405899e-09,20,100.0,5.762045839921e-09
13,1.3,1.6465655825077674e-08,20,100.0,2.3039789802279533e-09
14,1.4000000000000001,2.722074148714824e-08,20,100.0,4.7827561670489045e-08
15,1.5,3.5886393905840067e-08,20,100.00799560547057,0.19716868530300463
16,1.6,9.673783637670202e-09,20,100.03778076172023,0.38760125500609394
17,1.7000000000000002,9.171580963619333e-09,20,100.07952880864481,0.4784252306290197
18,1.8,8.265060748389451e-09,20,100.1300048828461,0.539235595183631
19,1.9000000000000001,9.354225469932986e-08,20,100.1896362305552,0.6525831619002516
20,2.0,5.337604843709104e-09,20,100.25741577169994,0.7237199883338531
21,2.1,1.8288739021370937,20,100.26165771496873,0.8038445253893297
22,2.2,4.078379492522009,20,100.03765869287282,0.9105703638157602
23,2.3000000000000003,5.736788756455844,20,99.63256837300376,1.037166086827158
24,2.4000000000000004,6.906655897905733,20,99.10183719950132,1.1565384754041799
25,2.5,7.735537585047998,20,98.48663339822969,1.273473242800892
26,2.6,8.045043281137444,20,97.82492084661169,1.3686183672307912
27,2.7,8.354558308854584,20,97.14688142568096,1.464639353757758
28,2.8000000000000003,8.792669133148546,20,96.43978930491258,1.5564662433208403
29,2.9000000000000004,9.32051627739182,20,95.69253608835787,1.6428739539884991
30,3.0,9.92903121681234,20,94.89657685947361,1.7166884895078725
31,3.1,10.596732360566227,20,94.04217651760247,1.7759363120917808
32,3.2,11.171564422588814,20,93.13168492322406,1.8232796090132652
33,3.3000000000000003,11.67722150238557,20,92.17224319547206,1.8634770988119598
34,3.4000000000000004,12.140283536491198,20,91.16839845659152,1.8974638944092008
35,3.5,12.575839607933522,20,90.122775225337,1.9197772854296418
36,3.6,12.745873746039765,20,89.04681759019954,1.9292379782509612
37,3.7,12.738275876630887,20,87.97089052344884,1.931770100173015
38,3.8000000000000003,12.728319522981682,20,86.89584851944683,1.9256599007572357
39,3.9000000000000004,12.718346933773528,20,85.82047087300505,1.9085806299215091
40,4.0,12.708391500031011,20,84.74314015536208,1.8668774633793892
41,4.1000000000000005,13.156102077321876,20,83.64633929910134,1.7967399991292439
42,4.2,13.995104707856632,20,82.45823002272267,1.7005560670667934
43,4.3,14.673948761871912,20,81.15351371156692,0.4957225490214145
44,4.4,15.256043245878637,20,79.65705605600026,0.00013541628421629462
45,4.5,15.780436448094052,20,78.10255433044586,0.0005022369277448726
46,4.6000000000000005,16.269502580736926,20,76.49782110063627,0.00035364868571394296
47,4.7,16.735769147893425,20,74.84535886146936,0.00017986596963754986
