timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,4.5519312504591316e-08,20,100.0,8.450765986761892e-08
1,0.1,4.061929453582731e-07,20,100.0,8.683488502107786e-08
2,0.2,1.9155523852942626e-07,20,100.0,5.7829112085720605e-08
3,0.30000000000000004,1.4251297405002475e-07,20,100.0,2.1136708016921832e-07
4,0.4,2.2233770478767034e-07,20,100.0,3.262654121071128e-08
5,0.5,9.914109381358496e-08,20,100.0,1.653019442870887e-07
6,0.6000000000000001,5.220871725190641e-08,20,100.0,1.104899446587664e-07
7,0.7000000000000001,0.0,20,100.0,3.1936931811442665e-08
8,0.8,4.557341366692179e-08,20,100.0,5.6639609608768205e-08
9,0.9,7.713858812979022e-08,20,100.0,4.2193157378837636e-08
10,1.0,2.8538405064404796e-08,20,100.0,4.2704916405515135e-08
11,1.1,7.017254190678537e-08,20,100.0,3.270544974748672e-08
12,1.2000000000000002,8.136844008405899e-09,20,100.0,5.762045839921e-09
13,1.3,1.6465655825077674e-08,20,100.0,2.3039789802279533e-09
14,1.4000000000000001,2.722074148714824e-08,20,100.0,4.7827561670489045e-08
15,1.5,3.5886393905840067e-08,20,100.01275634766151,0.20053461924053395
16,1.6,9.673783637670202e-09,20,100.04537963880635,0.3364127630514512
17,1.7000000000000002,9.171580963619333e-09,20,100.08871460051314,0.44470154612307833
18,1.8,8.265060748389451e-09,20,100.14096069517319,0.5536985693882169
19,1.9000000000000001,9.354225469932986e-08,20,100.20254516957816,0.6566580648883299
20,2.0,5.337604843709104e-09,20,100.27276612043553,0.7591393311129679
21,2.1,1.8288739021370937,20,100.27871704688843,0.8597314662898544
22,2.2,4.078379492522009,20,100.05612182913909,0.9244066692045215
23,2.3000000000000003,5.736788756455844,20,99.65222168019658,1.0171395061323467
24,2.4000000000000004,6.906655897905733,20,99.12231446940898,1.1333890344458346
25,2.5,7.735537585047998,20,98.50698858716247,1.245199855154712
26,2.6,8.045043281137444,20,97.84579482473481,1.3606343965770704
27,2.7,8.354558308854584,20,97.16998318417986,1.4709053181410177
28,2.8000000000000003,8.792669133148546,20,96.46609542030583,1.5714082261160973
29,2.9000000000000004,9.32051627739182,20,95.72241279461477,1.657327180073357
30,3.0,9.92903121681234,20,94.92971900980339,1.7276680929802293
31,3.1,10.596732360566227,20,94.0784315632061,1.7893955335696325
32,3.2,11.171564422588814,20,93.17166326343815,1.8440836616196459
33,3.3000000000000003,11.67722150238557,20,92.2164331658643,1.886122365311293
34,3.4000000000000004,12.140283536491198,20,91.21652546259756,1.9144325615741717
35,3.5,12.575839607933522,20,90.17413743440446,1.9318042261511577
36,3.6,12.745873746039765,20,89.1011404221367,1.9394164591187306
37,3.7,12.738275876630887,20,88.0282656135592,1.9412984173730212
38,3.8000000000000003,12.728319522981682,20,86.95627595059477,1.9378566047824461
39,3.9000000000000004,12.718346933773528,20,85.88419487764791,1.9238647639540132
40,4.0,12.708391500031011,20,84.81040496911214,1.8825969874525974
41,4.1000000000000005,13.156102077321876,20,83.71711450662299,1.8117890124491702
42,4.2,13.995104707856632,20,82.5325767947117,1.7140648756786363
43,4.3,14.673948761871912,20,81.25966053131982,1.3764705284611762
44,4.4,15.256043245878637,20,79.79201210031844,0.0003645634511831808
45,4.5,15.780436448094052,20,78.23741956081012,0.00048380026636512917
46,4.6000000000000005,16.269502580736926,20,76.6326871275739,0.00042197876006820964
47,4.7,16.735769147893425,20,74.98028677906512,0.0002341260104551169
