timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,3.965587123025458e-08,20,100.0,8.450765986761892e-08
1,0.1,6.716463810677498e-08,20,100.0,8.683488502107786e-08
2,0.2,3.835042595050398e-08,20,100.0,5.7829112085720605e-08
3,0.30000000000000004,2.292392891954759e-07,20,100.0,2.1136708016921832e-07
4,0.4,1.2661468436427779e-07,20,100.0,3.262654121071128e-08
5,0.5,1.2944453708691833e-07,20,100.0,1.653019442870887e-07
6,0.6000000000000001,1.0487034455590738e-07,20,100.0,1.104899446587664e-07
7,0.7000000000000001,1.0207697565014633e-07,20,100.0,3.1936931811442665e-08
8,0.8,1.1133131162543131e-07,20,100.0,5.6639609608768205e-08
9,0.9,6.300987992728575e-08,20,100.0,4.2193157378837636e-08
10,1.0,4.9443696870952474e-08,20,100.0,4.2704916405515135e-08
11,1.1,1.1474968021627162e-07,20,100.0,3.270544974748672e-08
12,1.2000000000000002,4.901443135683818e-08,20,100.0,5.762045839921e-09
13,1.3,2.4962807351874164e-08,20,100.0,2.3039789802279533e-09
14,1.4000000000000001,8.204963486634583e-08,20,100.0,0.0005953714835891823
15,1.5,3.844740889042636e-09,20,100.01867675781557,0.3071838344281691
16,1.6,1.547393669630994e-08,20,100.05258178769189,0.3801186156424082
17,1.7000000000000002,2.3786166316964624e-08,20,100.09805298047065,0.4927404574475086
18,1.8,3.017931567030409e-08,20,100.15124512012262,0.5353453221663008
19,1.9000000000000001,4.252042998730865e-09,20,100.21426392011095,0.6612522536071263
20,2.0,1.3835855082553777e-08,20,100.28768921333923,0.7787847461424772
21,2.1,1.8993100489379722,20,100.28942871515126,0.8620820091175992
22,2.2,4.2193775260569675,20,100.05178833077655,0.9595267615671708
23,2.3000000000000003,5.846866192238834,20,99.63418579344787,1.0836744297622605
24,2.4000000000000004,6.9236496131293706,20,99.10171510759073,1.1865815113078346
25,2.5,7.304104208331126,20,98.51089482844061,1.2990927692944187
26,2.6,7.610815775720605,20,97.90573130703066,1.4042332916296099
27,2.7,8.057159503293942,20,97.27099627812673,1.5023116693549596
28,2.8000000000000003,8.60484665779473,20,96.59390288798754,1.591318888139366
29,2.9000000000000004,9.221169920593733,20,95.86572312135678,1.6696368947270515
30,3.0,9.921131583842824,20,95.0787055284664,1.7372240732353155
31,3.1,10.631641829121648,20,94.2244883126916,1.794134030750388
32,3.2,11.235158057276575,20,93.3108534725002,1.8405906011057278
33,3.3000000000000003,11.772652163243041,20,92.34500317161435,1.8768741288239938
34,3.4000000000000004,12.227095298246228,20,91.33249162609422,1.903281412648216
35,3.5,12.545681426142172,20,90.28470190484838,1.9201162883411091
36,3.6,12.656120901583327,20,89.21768625695198,1.9276905810479952
37,3.7,12.651713881385994,20,88.15158628359052,1.9263155238318406
38,3.8000000000000003,12.641668765844374,20,87.08560853210561,1.9163040210586382
39,3.9000000000000004,12.631571220822453,20,86.01877645323378,1.897979112139141
40,4.0,12.621517555146083,20,84.9496557363153,1.8559319429753656
41,4.1000000000000005,13.030273053748108,20,83.86155329921745,1.7857658532043503
42,4.2,13.816962046795796,20,82.6865981701343,1.689695033849685
43,4.3,14.475011321840308,20,81.3987889847454,0.48544236027801446
44,4.4,15.059569226545113,20,79.92128298358324,0.00013787539748853778
45,4.5,15.601001828874278,20,78.38539725057616,0.0004993922820406253
46,4.6000000000000005,16.115955575882285,20,76.7970216743552,0.00035109445695865644
47,4.7,16.613581954950426,20,75.15817046225168,0.00017846127808006623
48,4.800000000000001,17.098947851285484,20,73.4701253917093,0.0
49,4.9,17.574881868882038,20,71.73410723079593,0.0
50,5.0,18.042988090393653,20,69.95103156133086,0.0
51,5.1000000000000005,18.491582066068283,20,68.12169192319692,0.0
52,5.2,18.863607225674254,20,66.25170360643139,0.0
53,5.300000000000001,19.030086434090684,20,64.35315161759308,0.0
54,5.4,18.577133598964675,20,62.47266669328949,0.0
55,5.5,17.80442075965328,20,60.65895469204373,0.0
56,5.6000000000000005,17.298962726796777,20,58.91891255178284,0.0
57,5.7,17.287362522197018,20,57.18912511915783,0.0
58,5.800000000000001,17.173375483689767,20,55.465625188924264,0.0
59,5.9,17.007184106597364,20,53.757079760994074,0.0
60,6.0,16.79989113562055,20,52.06763926892024,0.0
61,6.1000000000000005,16.59431859359639,20,50.40035550479478,0.0
62,6.2,16.182532504361944,20,48.76133200858713,0.0
63,6.300000000000001,15.58772060830463,20,47.17595920499963,0.0
64,6.4,14.965782396178621,20,45.65241572535066,0.0
65,6.5,14.360119681810215,20,44.19003016599738,0.0
66,6.6000000000000005,13.790124494179706,20,42.78605595853218,0.0
67,6.7,13.25254285504686,20,41.436953086836894,0.0
68,6.800000000000001,12.7512705179152,20,40.13942566739686,0.0
69,6.9,12.282837045968423,20,38.8900557450931,0.0
70,7.0,11.84315498165931,20,37.685974697229085,0.0
71,7.1000000000000005,11.438946802862157,20,36.5243749191203,0.0
72,7.2,11.067924632561327,20,35.401411247963566,0.0
73,7.300000000000001,10.709322173879816,20,34.31488645739885,0.0
74,7.4,10.36571245749098,20,33.263518826609015,0.0
75,7.5,10.037498889266919,20,32.245721474009244,0.0
76,7.6000000000000005,9.72276744110915,20,31.260029560917303,0.0
77,7.7,9.419993184112533,20,30.305191931884142,0.0
78,7.800000000000001,9.127780890327346,20,29.382856573238147,0.06862697960995709
79,7.9,8.844893642149563,20,28.488384846256817,0.06280198177145235
80,8.0,8.570542748427439,20,27.62122738740394,0.05880250967690336
81,8.1,8.303990064833297,20,26.780865489643844,0.05630761598765809
82,8.200000000000001,8.044608072798624,20,25.96653619114965,0.05525288216405389
83,8.3,7.79200481118959,20,25.177690250566922,0.055695115777317776
84,8.4,7.545797378965928,20,24.41405302836063,0.058041672955438835
85,8.5,7.30565199035274,20,23.67559397057573,0.07241569353337239
86,8.6,7.0713831547155195,20,22.963441423504044,0.09592159059826723
87,8.700000000000001,6.949015934497031,20,22.276437203155606,0.14201895779396123
88,8.8,6.9434984700322495,20,21.596209973289074,0.14828557661935615
89,8.9,6.907135251343673,20,20.92227326466512,0.2018035293161186
90,9.0,6.842635211414611,20,20.25877528658477,0.29105280821516805
91,9.1,6.760706245062803,20,19.608157685814916,0.32721332968413963
92,9.200000000000001,6.288348027953988,20,18.98317614574134,0.37691560174590394
93,9.3,5.684023840157864,20,18.43399732085306,0.42408442671667945
94,9.4,5.2605516473615594,20,17.941520419183984,0.49970742120396566
95,9.5,4.903402944749676,20,17.49259122629753,0.6229611952180032
96,9.600000000000001,4.653917703869436,20,17.080466153490736,0.6526568703283595
97,9.700000000000001,4.4778894121118356,20,16.69946648016612,0.7903509161819235
98,9.8,4.325933354144253,20,16.343858948413956,0.8636073991129116
99,9.9,4.185467676176054,20,16.012633418343196,1.00466179846873
100,10.0,4.051268601613693,20,15.706311330896321,1.0653360455107501
101,10.100000000000001,3.925398946986964,20,15.425164524685028,1.189888361967301
102,10.200000000000001,3.807945970980269,20,15.167760661132998,1.301355622133397
103,10.3,3.698407561382171,20,14.932604331785392,1.406542141277303
104,10.4,3.5963440743230506,20,14.718046764518741,1.5025244653097012
